_id,label,table1.id,table2.id,table1.name,table2.name,table1.addr,table2.addr,table1.city,table2.city,table1.phone,table2.phone,table1.type,table2.type,table1.class,table2.class
20,0,92,308,toulouse,` ritz-carlton dining room ( buckhead ) ',' b peachtree rd. ',' 3434 peachtree rd. ne ',atlanta,atlanta,404/351 -9533,404-237-2700,french,` american ( new ) ',92,90
21,0,448,125,` ralph \ 's diner ','em eril \ 's new orleans fish house ',' 3000 las vegas blvd. s ',' 3799 las vegas blvd. s. ',` las vegas ',` las vegas ',702/732 -6330,702-891-7374,` coffee shops/diners ',seafood,448,659
22,1,84,302,` indigo coastal grill ',` indigo coastal grill ',' 1397 n. highland ave. ',' 1397 n. highland ave. ',atlanta,atlanta,404/876 -0676,404-876-0676,caribbean,eclectic,84,84
23,0,50,242,oceana,aquavit,'55 e. 54th st. ','13 w. 54th st. ',` new york ',` new york city ',212/759 -5941,212-307-7311,seafood,scandinavian,50,24
24,1,74,292,abruzzi,abruzzi,' 2355 peachtree rd. . peachtree battle shopping center ',' 2355 peachtree rd. ne ',atlanta,atlanta,404/261 -8186,404-261-8186,italian,italian,74,74
25,0,443,126,` mandarin court ',` fiore rotisserie & grille ',' 1510 e. flamingo rd. ',' 3700 w. flamingo rd. ',` las vegas ',` las vegas ',702/737 -1234,702-252-7702,asian,italian,443,660
26,0,50,278,oceana,` shun lee palace ','55 e. 54th st. ',' 155 e. 55th st. ',` new york ',` new york city ',212/759 -5941,212-371-8844,seafood,chinese,50,60
27,0,72,288,` steak house ',` palace court ',' 2880 las vegas blvd. s ',' 3570 las vegas blvd. s. ',` las vegas ',` las vegas ',702/734 -0410,702-731-7110,` steak houses ',` french ( new ) ',72,70
28,0,429,285,bistro,` chin \ 's ',' 3400 las vegas blvd. s ',' 3200 las vegas blvd. s. ',` las vegas ',` las vegas ',702/791 -7111,702-733-8899,continental,chinese,429,67
29,0,431,128,` bugsy \ 's diner ',` madame ching \ 's ',' 3555 las vegas blvd. s ',' 3300 las vegas blvd. s. ',` las vegas ',` las vegas ',702/733 -3111,702-894-7111,` coffee shops/diners ',asian,431,662
30,0,433,123,` cafe roma ',` buccaneer bay club ',' 3570 las vegas blvd. s ',' 3300 las vegas blvd. s. ',` las vegas ',` las vegas ',702/731 -7547,702-894-7350,` coffee shops/diners ',continental,433,657
31,0,442,289,` lillie langtry \ 's ',` second street grill ',' 129 e. fremont st. ',' 200 e. fremont st. ',` las vegas ',` las vegas ',702/385 -7111,702-385-6277,asian,` pacific rim ',442,71
32,0,410,295,palisades,` brasserie le coze ',' 1829 peachtree rd. ',' 3393 peachtree rd. ',atlanta,atlanta,404/350 -6755,404-266-1440,continental,` french bistro ',410,77
33,0,437,136,` circus circus ',` spago ( las vegas ) ',' 2880 las vegas blvd. s ',' 3500 las vegas blvd. s. ',` las vegas ',` las vegas ',702/734 -0410,702-369-6300,buffets,californian,437,670
34,0,165,223,` schatzi on main ',` chinois on main ',' 3110 main st. ',' 2709 main st. ',` los angeles ',` santa monica ',310/399 -4800,310-392-9025,continental,` pacific new wave ',162,5
35,1,37,255,` island spice ',` island spice ',' 402 w. 44th st. ',' 402 w. 44th st. ',` new york ',` new york city ',212/765 -1737,212-765-1737,` tel caribbean ',caribbean,37,37
36,0,148,238,` le dome ',` spago ( los angeles ) ',' 8720 sunset blvd. ',' 8795 sunset blvd. ',` los angeles ',` w. hollywood ',310/659 -6919,310-652-4025,french,californian,145,20
37,0,406,65,` mambo restaurante cubano ',` uncle bill \ 's pancake house ',' 1402 n. highland ave. ',' 1305 highland ave. ',atlanta,` manhattan beach ',404/874 -2626,310-545-5177,caribbean,diners,406,599
38,0,82,141,` hedgerose heights inn ',' 103 west ',' 490 e. paces ferry rd. ',' 103 w. paces ferry rd. ',atlanta,atlanta,404/233 -7673,404-233-5993,international,continental,82,675
39,0,146,225,joss,` fenix at the argyle ',' 9255 sunset blvd. ',' 8358 sunset blvd. ',` los angeles ',` w. hollywood ',310/276 -1886,213-848-6677,asian,` french ( new ) ',143,7
40,0,494,193,manora,` dusit thai ',' 3226 mission st. ',' 3221 mission st. ',` san francisco ',` san francisco ',415/861 -6224,415-826-4639,asian,thai,494,728
41,0,429,131,bistro,` monte carlo ',' 3400 las vegas blvd. s ',' 3145 las vegas blvd. s. ',` las vegas ',` las vegas ',702/791 -7111,702-733-4524,continental,` french ( new ) ',429,665
42,0,147,33,` le colonial ',` koo koo roo ',' 8783 beverly blvd. ',' 8393 w. beverly blvd. ',` los angeles ',la,310/289 -0660,213-655-9045,asian,chicken,144,567
43,0,121,52,` ca \ ` brea ',` pink \ 's famous chili dogs ',' 346 s. la brea ave. ',' 709 n. la brea ave. ',` los angeles ',la,213/938 -2863,213-931-4223,italian,` hot dogs ',118,586
44,0,170,224,` tommy tang \ 's ',citrus,' 7313 melrose ave. ',' 6703 melrose ave. ',` los angeles ',` los angeles ',213/937 -5733,213-857-0034,asian,californian,167,6
45,0,70,285,` palace court ',` chin \ 's ',' 3570 las vegas blvd. s ',' 3200 las vegas blvd. s. ',` las vegas ',` las vegas ',702/731 -7547,702-733-8899,continental,chinese,70,67
46,0,427,133,` bertolini \ 's ',` morton \ 's of chicago ( las vegas ) ',' 3570 las vegas blvd. s ',' 3200 las vegas blvd. s. ',` las vegas ',` las vegas ',702/735 -4663,702-893-0703,italian,steakhouses,427,667
47,0,326,278,` pen & pencil ',` shun lee palace ',' 205 e. 45th st. ',' 155 e. 55th st. ',` new york ',` new york city ',212/682 -8660,212-371-8844,american,chinese,325,60
48,0,72,132,` steak house ',moongate,' 2880 las vegas blvd. s ',' 3400 las vegas blvd. s. ',` las vegas ',` las vegas ',702/734 -0410,702-791-7352,` steak houses ',chinese,72,666
49,0,451,126,` viva mercado \ 's ',` fiore rotisserie & grille ',' 6182 w. flamingo rd. ',' 3700 w. flamingo rd. ',` las vegas ',` las vegas ',702/871 -8826,702-252-7702,mexican,italian,451,660
50,0,136,232,` ed debevic \ 's ',matsuhisa,' 134 n. la cienega ',' 129 n. la cienega blvd. ',` los angeles ',` beverly hills ',310/659 -1952,310-659-9639,american,seafood,133,14
51,0,432,291,` cafe michelle ','till erman the ',' 1350 e. flamingo rd. ',' 2245 e. flamingo rd. ',` las vegas ',` las vegas ',702/735 -8686,702-731-4036,american,steakhouses,432,73
52,0,72,131,` steak house ',` monte carlo ',' 2880 las vegas blvd. s ',' 3145 las vegas blvd. s. ',` las vegas ',` las vegas ',702/734 -0410,702-733-4524,` steak houses ',` french ( new ) ',72,665
53,0,427,125,` bertolini \ 's ','em eril \ 's new orleans fish house ',' 3570 las vegas blvd. s ',' 3799 las vegas blvd. s. ',` las vegas ',` las vegas ',702/735 -4663,702-891-7374,italian,seafood,427,659
54,0,393,310,` dante \ 's down the hatch buckhead ',toulouse,' 3380 peachtree rd. ',' 293-b peachtree rd. ',atlanta,atlanta,404/266 -1600,404-351-9533,continental,` french ( new ) ',393,92
55,0,68,136,` coyote cafe ',` spago ( las vegas ) ',' 3799 las vegas blvd. s ',' 3500 las vegas blvd. s. ',` las vegas ',` las vegas ',702/891 -7349,702-369-6300,southwestern,californian,68,670
56,1,39,257,` la caravelle ',` la caravelle ','33 w. 55th st. ','33 w. 55th st. ',` new york ',` new york city ',212/586 -4252,212-586-4252,french,` french ( classic ) ',39,39
57,1,73,291,tillerman,'till erman the ',' 2245 e. flamingo rd. ',' 2245 e. flamingo rd. ',` las vegas ',` las vegas ',702/731 -4036,702-731-4036,seafood,steakhouses,73,73
58,1,57,275,` san domenico ',` san domenico ',' 240 central park s ',' 240 central park s. ',` new york ',` new york city ',212/265 -5959,212-265-5959,italian,italian,57,57
59,1,58,276,` second avenue deli ',` second avenue deli ',' 156 2nd ave. at 10th st. ',' 156 second ave. ',` new york ',` new york city ',212/677 -0606,212-677-0606,delicatessen,delis,58,58
60,0,7,238,fenix,` spago ( los angeles ) ',' 8358 sunset blvd. west ',' 8795 sunset blvd. ',hollywood,` w. hollywood ',213/848 -6677,310-652-4025,american,californian,7,20
61,0,142,59,` il fornaio cucina italiana ',` ruth \ 's chris steak house ( los angeles ) ',' 301 n. beverly dr. ',' 224 s. beverly dr. ',` los angeles ',` beverly hills ',310/550 -8330,310-859-8744,italian,steakhouses,139,593
62,0,433,139,` cafe roma ',` sterling brunch ',' 3570 las vegas blvd. s ',' 3645 las vegas blvd. s. ',` las vegas ',` las vegas ',702/731 -7547,702-739-4651,` coffee shops/diners ',eclectic,433,673
63,0,386,142,bistango,` alon \ 's at the terrace ',' 1100 peachtree st. ',' 659 peachtree st. ',atlanta,atlanta,404/724 -0901,404-724-0444,mediterranean,sandwiches,386,676
64,1,75,293,bacchanalia,bacchanalia,' 3125 piedmont rd. . near peachtree rd. ',' 3125 piedmont rd. ',atlanta,atlanta,404/365 -0410,404-365-0410,international,californian,75,75
65,0,32,260,dawat,` les celebrites ',' 210 e. 58th st. ',' 155 w. 58th st. ',` new york ',` new york city ',212/355 -7555,212-484-5113,asian,` french ( classic ) ',32,42
66,0,46,250,march,dawat,' 405 e. 58th st. ',' 210 e. 58th st. ',` new york ',` new york city ',212/754 -6272,212-355-7555,american,indian,46,32
67,0,410,310,palisades,toulouse,' 1829 peachtree rd. ',' 293-b peachtree rd. ',atlanta,atlanta,404/350 -6755,404-351-9533,continental,` french ( new ) ',410,92
68,0,431,140,` bugsy \ 's diner ',` tre visi ',' 3555 las vegas blvd. s ',' 3799 las vegas blvd. s. ',` las vegas ',` las vegas ',702/733 -3111,702-891-7331,` coffee shops/diners ',italian,431,674
69,0,67,190,` chin \ 's ',` cha cha cha \ 's ',' 3200 las vegas blvd. s ',' 1805 haight st. ',` las vegas ',` san francisco ',702/733 -8899,415-386-5758,asian,caribbean,67,725
70,0,0,170,` arnie morton \ 's of chicago ',` morton \ 's of chicago ( atlanta ) ',' 435 s. la cienega blv . ',' 303 peachtree st. ne ',` los angeles ',atlanta,310/246 -1501,404-577-4366,american,steakhouses,0,704
71,0,135,230,eclipse,` le chardonnay ( los angeles ) ',' 8800 melrose ave. ',' 8284 melrose ave. ',` los angeles ',` los angeles ',310/724 -5959,213-655-8880,californian,` french bistro ',132,12
72,0,71,138,` second street grille ',` stefano \ 's ',' 200 e. fremont st. ',' 129 fremont st. ',` las vegas ',` las vegas ',702/385 -3232,702-385-7111,seafood,italian,71,672
73,0,3,236,` cafe bizou ',` pinot bistro ',' 14016 ventura blvd. ',' 12969 ventura blvd. ',` sherman oaks ',` studio city ',818/788 -3536,818-990-0500,french,` french bistro ',3,18
74,1,27,245,` cafe des artistes ',` cafe des artistes ',' 1 w. 67th st. ',' 1 w. 67th st. ',` new york ',` new york city ',212/877 -3500,212-877-3500,continental,` french ( classic ) ',27,27
75,1,107,325,` mifune japan center kintetsu building ',mifune,' 1737 post st. ',' 1737 post st. ',` san francisco ',` san francisco ',415/922 -0337,415-922-0337,asian,japanese,107,107
76,0,443,124,` mandarin court ',` buzio \ 's in the rio ',' 1510 e. flamingo rd. ',' 3700 w. flamingo rd. ',` las vegas ',` las vegas ',702/737 -1234,702-252-7697,asian,seafood,443,658
77,0,393,299,` dante \ 's down the hatch buckhead ',` georgia grille ',' 3380 peachtree rd. ',' 2290 peachtree rd. ',atlanta,atlanta,404/266 -1600,404-352-3517,continental,southwestern,393,81
78,0,89,175,` cafe ritz-carlton buckhead ',` palm the ( atlanta ) ',' 3434 peachtree rd. ',' 3391 peachtree rd. ne ',atlanta,atlanta,404/237 -2700,404-814-1955,` ext 6108 international ',steakhouses,89,709
79,0,15,3,` the palm ',` belvedere the ',' 9001 santa monica blvd. ',' 9882 little santa monica blvd. ',` los angeles ',` beverly hills ',310/550 -8811,310-788-2306,american,` pacific new wave ',15,537
80,0,148,225,` le dome ',` fenix at the argyle ',' 8720 sunset blvd. ',' 8358 sunset blvd. ',` los angeles ',` w. hollywood ',310/659 -6919,213-848-6677,french,` french ( new ) ',145,7
81,0,459,319,bizou,fringale,' 598 fourth st. ',' 570 fourth st. ',` san francisco ',` san francisco ',415/543 -2222,415-543-0573,french,` french bistro ',459,101
82,0,202,275,` cafe botanica ',` san domenico ',' 160 central park s ',' 240 central park s. ',` new york ',` new york city ',212/484 -5120,212-265-5959,french,italian,200,57
83,0,422,295,tomtom,` brasserie le coze ',' 3393 peachtree rd. ',' 3393 peachtree rd. ',atlanta,atlanta,404/264 -1163,404-266-1440,continental,` french bistro ',422,77
84,0,440,127,` golden nugget hotel ',` hugo \ 's cellar ',' 129 e. fremont st. ',' 202 e. fremont st. ',` las vegas ',` las vegas ',702/385 -7111,702-385-4011,buffets,continental,440,661
85,0,448,133,` ralph \ 's diner ',` morton \ 's of chicago ( las vegas ) ',' 3000 las vegas blvd. s ',' 3200 las vegas blvd. s. ',` las vegas ',` las vegas ',702/732 -6330,702-893-0703,` coffee shops/diners ',steakhouses,448,667
86,0,197,270,bruno,petrossian,' 240 e. 58th st. ',' 182 w. 58th st. ',` new york ',` new york city ',212/688 -4190,212-245-2214,italian,russian,195,52
87,0,159,46,posto,` mulberry st. ',' 14928 ventura blvd. ',' 17040 ventura blvd. ',` sherman oaks ',encino,818/784 -4400,818-906-8881,italian,pizza,156,580
88,0,356,257,` tang pavillion ',` la caravelle ','65 w. 55th st. ','33 w. 55th st. ',` new york ',` new york city ',212/956 -6888,212-586-4252,asian,` french ( classic ) ',356,39
89,0,309,256,` monkey bar ',` jo jo ','60 e. 54th st. ',' 160 e. 64th st. ',` new york ',` new york city ',212/838 -2600,212-223-5656,american,` french bistro ',308,38
90,0,379,304,abbey,` mary mac \ 's tea room ',' 163 ponce de leon ave. ',' 224 ponce de leon ave. ',atlanta,atlanta,404/876 -8532,404-876-1800,international,southern/soul,379,86
91,0,447,129,pamplemousse,` mayflower cuisinier ',' 400 e. sahara ave. ',' 4750 w. sahara ave. ',` las vegas ',` las vegas ',702/733 -2066,702-870-8432,continental,chinese,447,663
92,0,68,139,` coyote cafe ',` sterling brunch ',' 3799 las vegas blvd. s ',' 3645 las vegas blvd. s. ',` las vegas ',` las vegas ',702/891 -7349,702-739-4651,southwestern,eclectic,68,673
93,0,146,238,joss,` spago ( los angeles ) ',' 9255 sunset blvd. ',' 8795 sunset blvd. ',` los angeles ',` w. hollywood ',310/276 -1886,310-652-4025,asian,californian,143,20
94,0,25,109,aureole,sushisay,'34 e. 61st st. ','38 e. 51st st. ',` new york ',` new york city ',' 212 / 319-1660 ',212-755-1780,american,japanese,25,643
95,0,127,190,` cha cha cha ',` cha cha cha \ 's ',' 656 n. virgil ave. ',' 1805 haight st. ',` los angeles ',` san francisco ',213/664 -7723,415-386-5758,caribbean,caribbean,124,725
96,0,41,260,` le bernardin ',` les celebrites ',' 155 w. 51st st. ',' 155 w. 58th st. ',` new york ',` new york city ',212/489 -1515,212-484-5113,french,` french ( classic ) ',41,42
97,0,429,128,bistro,` madame ching \ 's ',' 3400 las vegas blvd. s ',' 3300 las vegas blvd. s. ',` las vegas ',` las vegas ',702/791 -7111,702-894-7111,continental,asian,429,662
98,0,92,148,toulouse,` brookhaven cafe ',' b peachtree rd. ',' 4274 peachtree rd. ',atlanta,atlanta,404/351 -9533,404-231-5907,french,vegetarian,92,682
99,0,70,133,` palace court ',` morton \ 's of chicago ( las vegas ) ',' 3570 las vegas blvd. s ',' 3200 las vegas blvd. s. ',` las vegas ',` las vegas ',702/731 -7547,702-893-0703,continental,steakhouses,70,667
100,0,424,123,` bally \ 's big kitchen ',` buccaneer bay club ',' 3645 las vegas blvd. s ',' 3300 las vegas blvd. s. ',` las vegas ',` las vegas ',702/739 -4111,702-894-7350,buffets,continental,424,657
101,0,131,34,dive !,` la cachette ',' 10250 santa monica blvd. ',' 10506 little santa monica blvd. ',` los angeles ',` century city ',310/788 -,310-470-4992,` dive american ',` french ( new ) ',128,568
102,0,6,62,citrus,` sweet lady jane ',' 6703 melrose ave. ',' 8360 melrose ave. ',` los angeles ',la,213/857 -0034,213-653-7145,californian,desserts,6,596
103,0,433,131,` cafe roma ',` monte carlo ',' 3570 las vegas blvd. s ',' 3145 las vegas blvd. s. ',` las vegas ',` las vegas ',702/731 -7547,702-733-4524,` coffee shops/diners ',` french ( new ) ',433,665
104,1,100,318,` fleur de lys ',` fleur de lys ',' 777 sutter st. ',' 777 sutter st. ',` san francisco ',` san francisco ',415/673 -7779,415-673-7779,french,` french ( new ) ',100,100
105,0,67,288,` chin \ 's ',` palace court ',' 3200 las vegas blvd. s ',' 3570 las vegas blvd. s. ',` las vegas ',` las vegas ',702/733 -8899,702-731-7110,asian,` french ( new ) ',67,70
106,0,67,136,` chin \ 's ',` spago ( las vegas ) ',' 3200 las vegas blvd. s ',' 3500 las vegas blvd. s. ',` las vegas ',` las vegas ',702/733 -8899,702-369-6300,asian,californian,67,670
107,0,68,123,` coyote cafe ',` buccaneer bay club ',' 3799 las vegas blvd. s ',' 3300 las vegas blvd. s. ',` las vegas ',` las vegas ',702/891 -7349,702-894-7350,southwestern,continental,68,657
108,0,393,175,` dante \ 's down the hatch buckhead ',` palm the ( atlanta ) ',' 3380 peachtree rd. ',' 3391 peachtree rd. ne ',atlanta,atlanta,404/266 -1600,404-814-1955,continental,steakhouses,393,709
109,1,79,297,ciboulette,` ciboulette restaurant ',' 1529 piedmont ave. ',' 1529 piedmont ave. ',atlanta,atlanta,404/874 -7600,404-874-7600,french,` french ( new ) ',79,79
110,0,143,39,` jack sprat \ 's grill ',` main course the ',' 10668 w. pico blvd. ',' 10509 w. pico blvd. ',` los angeles ',` rancho park ',310/837 -6662,310-475-7564,` health food ',american,140,573
111,0,276,107,` joe allen ',` sparks steak house ',' 326 w. 46th st. ',' 210 e. 46th st. ',` new york ',` new york city ',212/581 -6464,212-687-4855,american,steakhouses,275,641
112,0,39,261,` la caravelle ',` lespinasse ( new york city ) ','33 w. 55th st. ',' 2 e. 55th st. ',` new york ',` new york city ',212/586 -4252,212-339-6719,french,asian,39,43
113,0,111,189,` rose pistola ',` campo santo ',' 532 columbus ave. ',' 240 columbus ave. ',` san francisco ',` san francisco ',415/399 -0499,415-433-9623,italian,mexican,111,724
114,1,101,319,fringale,fringale,' 570 4th st. ',' 570 fourth st. ',` san francisco ',` san francisco ',415/543 -0573,415-543-0573,french,` french bistro ',101,101
115,0,425,126,` bamboo garden ',` fiore rotisserie & grille ',' 4850 flamingo rd. ',' 3700 w. flamingo rd. ',` las vegas ',` las vegas ',702/871 -3262,702-252-7702,asian,italian,425,660
116,0,1,61,` art \ 's delicatessen ',` sushi nozawa ',' 12224 ventura blvd. ',' 11288 ventura blvd. ',` studio city ',` studio city ',818/762 -1221,818-508-7017,american,japanese,1,595
117,0,379,164,abbey,` java jive ',' 163 ponce de leon ave. ',' 790 ponce de leon ave. ',atlanta,atlanta,404/876 -8532,404-876-6161,international,` coffee shops ',379,698
118,0,72,107,` steak house ',` sparks steak house ',' 2880 las vegas blvd. s ',' 210 e. 46th st. ',` las vegas ',` new york city ',702/734 -0410,212-687-4855,` steak houses ',steakhouses,72,641
119,0,326,107,` pen & pencil ',` sparks steak house ',' 205 e. 45th st. ',' 210 e. 46th st. ',` new york ',` new york city ',212/682 -8660,212-687-4855,american,steakhouses,325,641
120,0,96,193,boulevard,` dusit thai ',' 1 mission st. ',' 3221 mission st. ',` san francisco ',` san francisco ',415/543 -6084,415-826-4639,american,thai,96,728
121,0,148,17,` le dome ',` duke \ 's ',' 8720 sunset blvd. ',' 8909 sunset blvd. ',` los angeles ',` w. hollywood ',310/659 -6919,310-652-3100,french,` coffee shops ',145,551
122,0,32,251,dawat,felidia,' 210 e. 58th st. ',' 243 e. 58th st. ',` new york ',` new york city ',212/355 -7555,212-758-1479,asian,italian,32,33
123,0,98,328,` campton place ',` ritz-carlton dining room ( san francisco ) ',' 340 stockton st. ',' 600 stockton st. ',` san francisco ',` san francisco ',415/955 -5555,415-296-7465,american,` french ( new ) ',98,110
124,0,459,72,bizou,` corner bistro ',' 598 fourth st. ',' 331 w. fourth st. ',` san francisco ',` new york city ',415/543 -2222,212-242-9502,french,hamburgers,459,606
125,0,438,133,'em press court ',` morton \ 's of chicago ( las vegas ) ',' 3570 las vegas blvd. s ',' 3200 las vegas blvd. s. ',` las vegas ',` las vegas ',702/731 -7888,702-893-0703,asian,steakhouses,438,667
126,0,287,120,` le colonial ',yama,' 149 e. 57th st. ',' 122 e. 17th st. ',` new york ',` new york city ',' 212 / 752-0808 ',212-475-0969,asian,japanese,286,654
127,0,32,261,dawat,` lespinasse ( new york city ) ',' 210 e. 58th st. ',' 2 e. 55th st. ',` new york ',` new york city ',212/355 -7555,212-339-6719,asian,asian,32,43
128,1,28,246,` carmine \ 's ',` carmine \ 's ',' 2450 broadway between 90th and 91st sts . ',' 2450 broadway ',` new york ',` new york city ',212/362 -2200,212-362-2200,italian,italian,28,28
129,0,16,224,patina,citrus,' 5955 melrose ave. ',' 6703 melrose ave. ',` los angeles ',` los angeles ',213/467 -1108,213-857-0034,californian,californian,16,6
130,0,82,177,` hedgerose heights inn ',riviera,' 490 e. paces ferry rd. ',' 519 e. paces ferry rd. ',atlanta,atlanta,404/233 -7673,404-262-7112,international,mediterranean,82,712
131,0,468,80,` des alpes ',` gray \ 's papaya ',' 732 broadway ',' 2090 broadway ',` san francisco ',` new york city ',415/788 -9900,212-799-0243,french,` hot dogs ',468,614
132,0,492,312,` le soleil ',` alain rondelli ',' 133 clement st. ',' 126 clement st. ',` san francisco ',` san francisco ',415/668 -4848,415-387-0408,asian,` french ( new ) ',492,94
133,1,36,254,` gramercy tavern ',` gramercy tavern ','42 e. 20th st. between park ave. s and broadway ','42 e. 20th st. ',` new york ',` new york city ',212/477 -0777,212-477-0777,american,` american ( new ) ',36,36
134,0,309,258,` monkey bar ',` la cote basque ','60 e. 54th st. ','60 w. 55th st. ',` new york ',` new york city ',212/838 -2600,212-688-6525,american,` french ( classic ) ',308,40
135,0,16,62,patina,` sweet lady jane ',' 5955 melrose ave. ',' 8360 melrose ave. ',` los angeles ',la,213/467 -1108,213-653-7145,californian,desserts,16,596
136,0,428,137,` binion \ 's coffee shop ',` steakhouse the ',' 128 fremont st. ',' 128 e. fremont st. ',` las vegas ',` las vegas ',702/382 -1600,702-382-1600,` coffee shops/diners ',steakhouses,428,671
137,0,89,292,` cafe ritz-carlton buckhead ',abruzzi,' 3434 peachtree rd. ',' 2355 peachtree rd. ne ',atlanta,atlanta,404/237 -2700,404-261-8186,` ext 6108 international ',italian,89,74
138,0,405,330,` luna si ',` ritz-carlton cafe ( atlanta ) ',' 1931 peachtree rd. ',' 181 peachtree st. ',atlanta,atlanta,404/355 -5993,404-659-0400,continental,` american ( new ) ',405,711
139,0,479,267,helmand,montrachet,' 430 broadway ',' 239 w. broadway ',` san francisco ',` new york city ',415/362 -0641,212-219-2777,` greek and middle eastern ',` french bistro ',479,49
140,0,405,308,` luna si ',` ritz-carlton dining room ( buckhead ) ',' 1931 peachtree rd. ',' 3434 peachtree rd. ne ',atlanta,atlanta,404/355 -5993,404-237-2700,continental,` american ( new ) ',405,90
141,0,498,55,` moose \ 's ',` rae \ 's ',' 1652 stockton st. ',' 2901 pico blvd. ',` san francisco ',` santa monica ',415/989 -7800,310-828-7937,mediterranean,diners,498,589
142,0,46,260,march,` les celebrites ',' 405 e. 58th st. ',' 155 w. 58th st. ',` new york ',` new york city ',212/754 -6272,212-484-5113,american,` french ( classic ) ',46,42
143,0,90,295,` dining room ritz-carlton buckhead ',` brasserie le coze ',' 3434 peachtree rd. ',' 3393 peachtree rd. ',atlanta,atlanta,404/237 -2700,404-266-1440,international,` french bistro ',90,77
144,0,131,3,dive !,` belvedere the ',' 10250 santa monica blvd. ',' 9882 little santa monica blvd. ',` los angeles ',` beverly hills ',310/788 -,310-788-2306,` dive american ',` pacific new wave ',128,537
